Code du Point de Vente,Raison Sociale,Code Postal,Ville,Code Chef de Secteur Henkel,"Total
Famille",Famille,"Total
annuel
2022","Total
annuel
2023","Total
annuel
Evol","Total
YTD
2022","Total
YTD
2023","Total
YTD
Evol","Janvier
2022","Janvier
2023","Janvier
Evol","Février
2022","Février
2023","Février
Evol","Mars
2022","Mars
2023","Mars
Evol","Avril
2022","Avril
2023","Avril
Evol","Mai
2022","Mai
2023","Mai
Evol","Juin
2022","Juin
2023","Juin
Evol","Juillet
2022","Juillet
2023","Juillet
Evol","Août
2022","Août
2023","Août
Evol","Septembre
2022","Septembre
2023","Septembre
Evol","Octobre
2022","Octobre
2023","Octobre
Evol","Novembre
2022","Novembre
2023","Novembre
Evol","Décembre
2022","Décembre
2023","Décembre
Evol"
20npr,BRICOMARCHE - B070,29300,MELLAC,443,,-    ABSORBEURS D'HUMIDITÉ,1566,2902,,1566,2902,"85,37%",79,122,"54,98%",,263,,41,31,"-25,47%",,133,,,123,,41,49,"18,41%",233,97,"-58,26%",,84,,305,719,"135,82%",700,332,"-52,54%",167,284,"70,52%",,665,
20npr,BRICOMARCHE - B070,29300,MELLAC,443,,-    MOUSSES EXPANSIVES,83,803,,83,803,"863,31%",,170,,,,,,,,,183,,83,,,,86,,,96,,,,,,183,,,,,,,,,86,
20npr,BRICOMARCHE - B070,29300,MELLAC,443,,-    RENO DECO,1085,685,,1085,685,"-36,88%",70,131,"86,52%",236,101,"-57,23%",229,78,"-65,81%",152,19,"-87,68%",,138,,33,,,48,21,"-55,48%",282,77,"-72,48%",,,,,14,,18,105,"490,80%",18,,
20npr,BRICOMARCHE - B070,29300,MELLAC,443,,-    REVÊTEMENTS - COLLES SOLS,151,221,,151,221,"45,85%",,53,,101,,,,,,,,,,,,,,,,,,,56,,50,,,,,,,56,,,56,
20npr,BRICOMARCHE - B070,29300,MELLAC,443,,-    AUTRES,715,935,,715,935,"30,78%",105,132,"25,34%",,65,,264,,,,139,,58,65,"11,16%",132,,,98,267,"171,46%",58,65,"11,16%",,,,,,,,65,,,139,
20npr,BRICOMARCHE - B070,29300,MELLAC,443,,-    COLLES DE PAPETERIE,41,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,,,,,,,,,,
20npu,BRICOMARCHE - B124,29270,CARHAIX PLOUGUER,443,TOTAL HENKEL,,34031,25738,"-24,37%",34031,25738,"-24,37%",3594,2358,"-34,39%",4654,2170,"-53,37%",3702,1918,"-48,19%",4083,1439,"-64,76%",1886,2543,"34,82%",1235,1019,"-17,51%",1810,2557,"41,25%",2180,3021,"38,60%",3266,1360,"-58,37%",2850,2532,"-11,16%",2072,2181,"5,27%",2699,2640,"-2,19%"
20npu,BRICOMARCHE - B124,29270,CARHAIX PLOUGUER,443,,TOTAL HENKEL Direct,,-136,,,-136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-136,
20npu,BRICOMARCHE - B124,29270,CARHAIX PLOUGUER,443,,TOTAL HENKEL Indirect,34031,25874,"-23,97%",34031,25874,"-23,97%",3594,2358,"-34,39%",4654,2170,"-53,37%",3702,1918,"-48,19%",4083,1439,"-64,76%",1886,2543,"34,82%",1235,1019,"-17,51%",1810,2557,"41,25%",2180,3021,"38,60%",3266,1360,"-58,37%",2850,2532,"-11,16%",2072,2181,"5,27%",2699,2776,"2,86%"
20npu,BRICOMARCHE - B124,29270,CARHAIX PLOUGUER,443,,-    MASTICS,12339,9015,"-26,94%",12339,9015,"-26,94%",1415,896,"-36,67%",1572,833,"-47,01%",1282,905,"-29,42%",1654,482,"-70,85%",825,1034,"25,27%",300,567,"88,89%",992,886,"-10,70%",904,1026,"13,45%",1150,409,"-64,44%",1248,1092,"-12,48%",483,500,"3,54%",513,384,"-25,12%"
20npu,BRICOMARCHE - B124,29270,CARHAIX PLOUGUER,443,,-    COLLES DE FIXATION,5590,4361,"-21,99%",5590,4361,"-21,99%",494,1169,"136,87%",1110,288,"-74,08%",766,188,"-75,44%",1089,465,"-57,29%",117,336,"188,72%",185,40,"-78,17%",73,381,"423,98%",495,236,"-52,28%",272,238,"-12,52%",363,113,"-68,87%",412,420,"1,80%",216,486,"125,68%"
20npu,BRICOMARCHE - B124,29270,CARHAIX PLOUGUER,443,,-    COLLES INSTANTANÉES,2704,897,,2704,897,"-66,82%",286,-446,,510,,,260,307,"18,06%",,,,195,,,,62,,71,333,367%,87,314,"262,33%",537,56,"-89,55%",,72,,,81,,758,118,"-84,38%"
20npu,BRICOMARCHE - B124,29270,CARHAIX PLOUGUER,443,,-    COLLES BOIS - CONTACT,789,578,,789,578,"-26,70%",76,34,"-55,22%",,74,,190,28,"-85,16%",117,39,"-66,58%",66,123,"85,66%",63,,,34,45,"31,10%",,,,100,39,"-61,11%",70,86,"22,87%",,,,73,111,"52,88%"
20npu,BRICOMARCHE - B124,29270,CARHAIX PLOUGUER,443,,-    COLLES MULTI-USAGES - EPOXY - SPECIALITE,781,1002,,781,1002,"28,23%",,80,,,185,,197,,,,72,,,56,,165,,,49,114,"131,63%",98,108,"9,80%",97,,,52,86,"66,05%",68,69,"1,42%",55,233,"327,03%"
20npu,BRICOMARCHE - B124,29270,CARHAIX PLOUGUER,443,,-    ADHÉSIFS,2022,1608,"-20,45%",2022,1608,"-20,45%",149,105,"-29,72%",259,104,"-59,82%",38,118,"213,74%",423,19,"-95,58%",77,286,"273,26%",183,101,"-44,59%",100,241,"140,32%",94,126,"34,02%",213,52,"-75,58%",109,230,"111,26%",257,114,"-55,74%",121,114,-6%
20npu,BRICOMARCHE - B124,29270,CARHAIX PLOUGUER,443,,-    ABSORBEURS D'HUMIDITÉ,5158,4025,,5158,4025,"-21,97%",831,355,"-57,26%",552,,,573,71,"-87,56%",,,,61,153,"149,19%",83,216,"160,16%",21,471,"2195,57%",294,598,"103,57%",734,170,"-76,82%",751,445,"-40,77%",790,797,"0,90%",470,749,"59,49%"
20npu,BRICOMARCHE - B124,29270,CARHAIX PLOUGUER,443,,-    MOUSSES EXPANSIVES,1156,1518,,1156,1518,"31,35%",,90,,198,117,"-41,17%",,131,,,,,83,131,"57,55%",,,,394,86,"-78,12%",,248,,,183,,203,218,"7,15%",,96,,277,218,"-21,34%"
20npu,BRICOMARCHE - B124,29270,CARHAIX PLOUGUER,443,,-    RENO DECO,2342,1641,,2342,1641,"-29,93%",344,75,"-78,11%",337,459,"35,97%",395,111,"-71,92%",479,247,"-48,53%",232,221,"-4,94%",74,33,"-55,76%",24,,,19,187,"902,58%",105,85,"-18,88%",54,33,"-39,07%",62,104,"69,05%",217,87,"-59,95%"
20npu,BRICOMARCHE - B124,29270,CARHAIX PLOUGUER,443,,-    REVÊTEMENTS - COLLES SOLS,307,380,,307,380,"23,82%",,,,,,,,57,,205,115,"-43,92%",,,,50,,,52,,,,115,,,,,,93,,,,,,,
20npu,BRICOMARCHE - B124,29270,CARHAIX PLOUGUER,443,,-    AUTRES,842,664,,842,664,"-21,12%",,,,116,65,"-44,42%",,,,116,,,230,204,"-11,57%",132,,,,,,190,65,"-65,99%",58,128,"120,66%",,65,,,,,,139,
20npu,BRICOMARCHE - B124,29270,CARHAIX PLOUGUER,443,,-    COLLES DE PAPETERIE,,48,,,48,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20npv,BRICOMARCHE - B071,29250,SAINT POL DE LEON,443,TOTAL HENKEL,,63143,59136,"-6,35%",63143,59136,"-6,35%",9083,8007,"-11,85%",8883,5338,"-39,91%",7590,9509,"25,28%",4879,3089,"-36,68%",2748,4470,"62,67%",3186,2834,"-11,04%",7209,2821,"-60,87%",4328,6789,"56,86%",4162,2928,"-29,63%",3704,6354,"71,53%",4000,3681,"-7,98%",3371,3316,"-1,64%"
20npv,BRICOMARCHE - B071,29250,SAINT POL DE LEON,443,,TOTAL HENKEL Direct,11512,14247,,11512,14247,"23,76%",3303,3066,"-7,20%",1126,2248,"99,73%",2054,6045,"194,26%",,,,,,,,,,3908,,,,1170,,1120,-97,,,1816,,,,,,,
20npv,BRICOMARCHE - B071,29250,SAINT POL DE LEON,443,,TOTAL HENKEL Indirect,51632,44889,"-13,06%",51632,44889,"-13,06%",5780,4942,"-14,51%",7758,3090,"-60,16%",5536,3464,"-37,43%",4879,3089,"-36,68%",2748,4470,"62,67%",3186,2834,"-11,04%",3301,2821,"-14,54%",4328,5619,"29,83%",3041,3026,"-0,52%",3704,4538,"22,51%",4000,3681,"-7,98%",3371,3316,"-1,64%"
20npv,BRICOMARCHE - B071,29250,SAINT POL DE LEON,443,,-    MASTICS,26459,24816,"-6,21%",26459,24816,"-6,21%",3326,3434,"3,26%",3971,2917,"-26,53%",3715,4513,"21,48%",1888,653,"-65,43%",1126,1689,"49,97%",1404,1034,"-26,34%",3653,878,"-75,98%",1616,3022,"87,06%",2283,978,"-57,14%",822,3318,"303,88%",1481,1388,"-6,28%",1175,991,"-15,63%"
20npv,BRICOMARCHE - B071,29250,SAINT POL DE LEON,443,,-    COLLES DE FIXATION,8109,8733,"7,70%",8109,8733,"7,70%",2204,1655,"-24,89%",1266,840,"-33,61%",1217,2568,"111,08%",458,612,"33,59%",261,494,"89,38%",401,405,"0,96%",452,354,"-21,67%",379,259,"-31,72%",213,153,"-28,01%",420,658,"56,62%",432,317,"-26,62%",407,417,"2,51%"
20npv,BRICOMARCHE - B071,29250,SAINT POL DE LEON,443,,-    COLLES INSTANTANÉES,4125,3329,,4125,3329,"-19,30%",534,819,"53,48%",644,160,"-75,21%",,40,,303,259,"-14,60%",294,189,"-35,77%",194,413,"112,65%",1238,239,"-80,70%",386,415,"7,33%",39,261,"576,64%",173,311,"79,89%",224,137,"-38,99%",96,86,"-9,79%"
20npv,BRICOMARCHE - B071,29250,SAINT POL DE LEON,443,,-    COLLES BOIS - CONTACT,1908,1377,"-27,84%",1908,1377,"-27,84%",131,157,"20,18%",277,61,"-78,12%",325,115,"-64,75%",237,80,"-66,08%",140,210,"49,85%",169,103,"-38,71%",136,141,"3,76%",169,143,"-15,54%",58,137,"135,39%",148,157,"6,54%",53,20,"-63,06%",67,54,"-19,44%"
20npv,BRICOMARCHE - B071,29250,SAINT POL DE LEON,443,,-    COLLES MULTI-USAGES - EPOXY - SPECIALITE,2245,1949,,2245,1949,"-13,17%",221,116,"-47,67%",521,142,"-72,74%",154,116,"-24,49%",371,190,"-48,64%",,264,,132,12,"-91,20%",86,275,"221,60%",187,356,"90,23%",232,91,"-60,91%",68,103,"51,33%",181,63,"-65,25%",93,222,"138,82%"
20npv,BRICOMARCHE - B071,29250,SAINT POL DE LEON,443,,-    ADHÉSIFS,2510,2498,"-0,44%",2510,2498,"-0,44%",235,258,"9,57%",123,92,"-25,12%",581,241,"-58,62%",123,89,"-28,04%",245,249,"1,53%",180,225,"25,12%",177,236,"33,05%",387,386,"-0,30%",68,116,"70,59%",115,153,"32,95%",210,347,"65,49%",65,108,"66,33%"
20npv,BRICOMARCHE - B071,29250,SAINT POL DE LEON,443,,-    ABSORBEURS D'HUMIDITÉ,5487,6005,,5487,6005,"9,44%",819,367,"-55,24%",498,504,"1,27%",553,427,"-22,66%",,254,,21,344,"1577,79%",481,169,"-64,98%",103,177,"71,36%",389,1003,"157,70%",348,555,"59,74%",1182,723,"-38,86%",594,699,"17,60%",498,782,"56,93%"
20npv,BRICOMARCHE - B071,29250,SAINT POL DE LEON,443,,-    MOUSSES EXPANSIVES,1648,1973,,1648,1973,"19,70%",167,170,"1,65%",235,117,"-50,36%",,96,,,314,,,,,,131,,118,86,"-26,63%",79,183,"130,45%",277,,,338,218,"-35,65%",355,314,"-11,59%",79,344,"334,85%"
20npv,BRICOMARCHE - B071,29250,SAINT POL DE LEON,443,,-    RENO DECO,6360,5031,"-20,90%",6360,5031,"-20,90%",973,827,"-15,05%",774,302,-61%,583,1142,"95,99%",1134,240,"-78,83%",431,437,"1,44%",225,198,"-12,10%",791,232,"-70,71%",311,461,"48,25%",144,414,"187,41%",246,351,"42,61%",246,173,"-29,50%",502,254,"-49,36%"
20npv,BRICOMARCHE - B071,29250,SAINT POL DE LEON,443,,-    REVÊTEMENTS - COLLES SOLS,1998,1706,,1998,1706,"-14,64%",368,204,"-44,49%",230,,,,47,,101,205,"103,13%",40,326,"712,36%",,79,,223,,,293,359,"22,44%",443,159,"-64,22%",,112,,224,159,"-29,22%",76,57,"-24,07%"
20npv,BRICOMARCHE - B071,29250,SAINT POL DE LEON,443,,-    AUTRES,2214,1672,,2214,1672,"-24,46%",105,,,264,204,"-22,77%",463,204,"-56,02%",264,193,"-26,87%",190,268,"41,21%",,65,,231,204,"-12,03%",132,204,"54,46%",58,65,"11,16%",193,204,"5,41%",,65,,315,,
20npv,BRICOMARCHE - B071,29250,SAINT POL DE LEON,443,,-    COLLES DE PAPETERIE,81,48,,81,48,"-41,42%",,,,81,,,,,,,,,,,,,,,,,,,,,,,,,48,,,,,,,
20nr2,BRICOMARCHE - B058,29120,PLOMEUR,443,TOTAL HENKEL,,23689,23235,"-1,91%",23689,23235,"-1,91%",2637,3391,"28,60%",2019,2152,"6,58%",3017,1151,"-61,86%",3071,1363,"-55,61%",2219,2667,"20,19%",615,1928,"213,46%",2977,2122,"-28,71%",872,2386,"173,46%",2030,2220,"9,37%",1990,2025,"1,75%",1421,1007,"-29,11%",820,823,"0,35%"
20nr2,BRICOMARCHE - B058,29120,PLOMEUR,443,,TOTAL HENKEL Indirect,23689,23235,"-1,91%",23689,23235,"-1,91%",2637,3391,"28,60%",2019,2152,"6,58%",3017,1151,"-61,86%",3071,1363,"-55,61%",2219,2667,"20,19%",615,1928,"213,46%",2977,2122,"-28,71%",872,2386,"173,46%",2030,2220,"9,37%",1990,2025,"1,75%",1421,1007,"-29,11%",820,823,"0,35%"
20nr2,BRICOMARCHE - B058,29120,PLOMEUR,443,,-    MASTICS,7189,6581,,7189,6581,"-8,45%",528,1168,"121,25%",570,456,"-19,94%",913,505,"-44,67%",923,279,"-69,81%",544,880,"61,81%",380,561,"47,58%",1163,859,"-26,09%",385,759,"97,26%",568,374,"-34,19%",471,363,"-22,86%",746,328,"-56,06%",,50,
20nr2,BRICOMARCHE - B058,29120,PLOMEUR,443,,-    COLLES DE FIXATION,3755,3495,,3755,3495,"-6,91%",314,643,"104,96%",75,354,"371,09%",792,105,"-86,72%",781,289,-63%,321,583,"81,79%",,88,,504,461,"-8,43%",73,264,"263,70%",74,185,"150,73%",527,343,"-34,89%",177,,,119,179,"50,66%"
20nr2,BRICOMARCHE - B058,29120,PLOMEUR,443,,-    COLLES INSTANTANÉES,2322,2872,,2322,2872,"23,68%",398,971,"143,80%",222,,,237,207,"-12,60%",360,,,395,262,"-33,57%",76,275,"263,49%",337,312,"-7,40%",,274,,159,262,"64,40%",,270,,100,38,"-61,87%",37,,
20nr2,BRICOMARCHE - B058,29120,PLOMEUR,443,,-    COLLES BOIS - CONTACT,887,795,,887,795,"-10,43%",56,21,"-62,07%",,50,,228,119,"-47,58%",99,126,"28,32%",145,93,"-35,93%",,71,,87,42,"-50,90%",40,21,"-46,87%",114,137,"19,98%",,32,,89,61,"-32,19%",31,21,"-30,74%"
20nr2,BRICOMARCHE - B058,29120,PLOMEUR,443,,-    COLLES MULTI-USAGES - EPOXY - SPECIALITE,1135,1449,,1135,1449,"27,67%",93,161,"72,55%",32,118,"265,43%",401,,,146,59,"-59,92%",165,312,"88,68%",,66,,86,121,"41,51%",,91,,141,187,"32,23%",,115,,,101,,70,119,"69,57%"
20nr2,BRICOMARCHE - B058,29120,PLOMEUR,443,,-    ADHÉSIFS,1285,1605,,1285,1605,"24,89%",56,112,100%,216,241,"11,36%",70,86,"22,31%",161,150,"-6,79%",136,204,"49,80%",80,134,"67,72%",219,97,"-55,75%",33,92,"182,72%",223,76,"-65,72%",31,215,"601,18%",62,199,"223,03%",,,
20nr2,BRICOMARCHE - B058,29120,PLOMEUR,443,,-    ABSORBEURS D'HUMIDITÉ,3533,3388,,3533,3388,"-4,09%",440,208,"-52,61%",539,360,"-33,16%",85,,,174,,,82,73,"-11,19%",,371,,82,,,205,653,"217,88%",659,660,"0,27%",724,448,"-38,03%",104,225,"115,65%",440,390,"-11,21%"
20nr2,BRICOMARCHE - B058,29120,PLOMEUR,443,,-    MOUSSES EXPANSIVES,1108,920,,1108,920,"-17,01%",235,,,,263,,167,,,,131,,,131,,,131,,235,,,99,,,,263,,124,,,124,,,124,,
20nr2,BRICOMARCHE - B058,29120,PLOMEUR,443,,-    RENO DECO,305,287,,305,287,"-5,78%",35,,,,43,,24,,,48,70,"46,23%",19,,,80,27,"-65,75%",,64,,37,27,"-26,66%",43,21,"-49,98%",,35,,20,,,,,
20nr2,BRICOMARCHE - B058,29120,PLOMEUR,443,,-    REVÊTEMENTS - COLLES SOLS,498,330,,498,330,"-33,72%",91,106,"16,65%",101,,,101,,,,56,,50,,,,,,50,56,"10,70%",,,,50,56,"10,70%",53,,,,56,,,,
20nr2,BRICOMARCHE - B058,29120,PLOMEUR,443,,-    AUTRES,1554,1513,,1554,1513,"-2,65%",313,,,264,268,"1,73%",,128,,380,204,"-46,40%",322,129,"-59,85%",,204,,215,109,"-49,22%",,204,,,,,61,204,"231,90%",,,,,65,
20nr2,BRICOMARCHE - B058,29120,PLOMEUR,443,,-    COLLES DE PAPETERIE,118,,,118,,,77,,,,,,,,,,,,41,,,,,,,,,,,,,,,,,,,,,,,
20nrn,BRICOMARCHE - B014,29150,CHATEAULIN,443,TOTAL HENKEL,,20320,19456,"-4,25%",20320,19456,"-4,25%",2157,3007,"39,37%",2795,1231,"-55,98%",2720,345,"-87,33%",666,906,"36,09%",2340,1484,"-36,60%",1159,941,"-18,83%",941,1336,"42,03%",2002,2932,"46,44%",962,1243,"29,19%",1774,1917,"8,03%",1478,1405,"-4,94%",1325,2712,"104,64%"
20nrn,BRICOMARCHE - B014,29150,CHATEAULIN,443,,TOTAL HENKEL Indirect,20320,19456,"-4,25%",20320,19456,"-4,25%",2157,3007,"39,37%",2795,1231,"-55,98%",2720,345,"-87,33%",666,906,"36,09%",2340,1484,"-36,60%",1159,941,"-18,83%",941,1336,"42,03%",2002,2932,"46,44%",962,1243,"29,19%",1774,1917,"8,03%",1478,1405,"-4,94%",1325,2712,"104,64%"
20nrn,BRICOMARCHE - B014,29150,CHATEAULIN,443,,-    MASTICS,6807,6344,"-6,81%",6807,6344,"-6,81%",609,576,"-5,42%",1438,33,"-97,68%",191,162,"-15,08%",92,633,"587,17%",642,586,"-8,80%",390,163,"-58,30%",391,516,"31,78%",1110,1154,4%,705,372,"-47,25%",333,841,"152,43%",326,204,"-37,33%",581,1104,"90,20%"
20nrn,BRICOMARCHE - B014,29150,CHATEAULIN,443,,-    COLLES DE FIXATION,5519,3428,,5519,3428,"-37,89%",711,833,"17,18%",658,,,1452,77,"-94,68%",233,96,"-58,59%",636,322,"-49,30%",138,189,"36,44%",270,219,"-18,78%",186,648,"249,39%",170,63,"-62,80%",283,244,"-13,76%",431,452,"4,81%",352,283,"-19,44%"
20nrn,BRICOMARCHE - B014,29150,CHATEAULIN,443,,-    COLLES INSTANTANÉES,1117,1297,,1117,1297,"16,17%",145,636,"337,36%",101,125,"24,34%",,,,,,,389,,,145,141,"-2,90%",,66,,36,,,,210,,183,38,"-79,12%",55,,,64,81,"27,55%"
20nrn,BRICOMARCHE - B014,29150,CHATEAULIN,443,,-    COLLES BOIS - CONTACT,871,760,,871,760,"-12,76%",,30,,132,116,"-12,34%",166,,,111,,,144,41,"-71,35%",,145,,111,,,38,172,"350,16%",34,72,"112,90%",49,52,"6,51%",86,45,"-48,22%",,86,
20nrn,BRICOMARCHE - B014,29150,CHATEAULIN,443,,-    COLLES MULTI-USAGES - EPOXY - SPECIALITE,941,595,,941,595,"-36,76%",192,-50,,,56,,202,22,"-89,04%",,,,52,66,"27,84%",122,70,"-42,60%",27,135,"390,39%",101,62,"-38,24%",,63,,129,,,116,109,"-6,22%",,62,
20nrn,BRICOMARCHE - B014,29150,CHATEAULIN,443,,-    ADHÉSIFS,512,730,,512,730,"42,52%",167,184,"10,10%",,95,,,,,70,,,33,208,"537,68%",103,,,16,,,45,144,"217,48%",16,19,"14,71%",,,,27,59,"117,14%",34,22,"-37,46%"
20nrn,BRICOMARCHE - B014,29150,CHATEAULIN,443,,-    ABSORBEURS D'HUMIDITÉ,1645,2580,,1645,2580,"56,84%",,107,,387,173,"-55,28%",184,,,,,,,30,,,50,,21,107,"420,80%",61,430,"608,79%",,210,,564,333,-41%,275,314,"14,20%",154,826,"436,64%"
20nrn,BRICOMARCHE - B014,29150,CHATEAULIN,443,,-    MOUSSES EXPANSIVES,787,1224,,787,1224,"55,50%",167,260,"55,83%",,299,,,,,,,,83,,,,96,,,86,,367,117,"-68,19%",,,,,86,,79,96,"21,52%",90,183,"101,99%"
20nrn,BRICOMARCHE - B014,29150,CHATEAULIN,443,,-    RENO DECO,1656,1865,"12,60%",1656,1865,"12,60%",167,257,"54,08%",80,205,"157,17%",410,83,"-79,65%",160,112,"-29,86%",206,230,"12,07%",128,87,"-32,36%",105,143,"36,51%",59,204,"245,08%",37,94,"153,33%",173,258,"49,44%",82,126,"53,32%",50,65,"28,19%"
20nrn,BRICOMARCHE - B014,29150,CHATEAULIN,443,,-    AUTRES,466,593,,466,593,"27,24%",,132,,,128,,116,,,,65,,156,,,132,,,,65,,,,,,139,,61,65,"5,28%",,,,,,
20nrn,BRICOMARCHE - B014,29150,CHATEAULIN,443,,-    COLLES DE PAPETERIE,,43,,,43,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20ph7,BRICOMARCHE - B066,56400,AURAY,443,TOTAL HENKEL,,75434,68580,"-9,09%",75434,68580,"-9,09%",8850,9754,"10,21%",8739,3597,"-58,84%",9236,7191,"-22,14%",4127,3398,"-17,65%",2412,7712,"219,74%",3664,2744,"-25,11%",5245,4770,"-9,07%",2614,9019,"245,03%",2437,3891,"59,69%",10491,4919,"-53,11%",13594,5692,"-58,13%",4025,5892,"46,38%"
20ph7,BRICOMARCHE - B066,56400,AURAY,443,,TOTAL HENKEL Direct,28025,19621,,28025,19621,"-29,99%",3493,5332,"52,67%",2967,1740,"-41,36%",5028,5263,"4,67%",,,,,3932,,986,,,2548,852,"-66,54%",,751,,,,,5866,,,7720,1752,"-77,31%",-582,,
20ph7,BRICOMARCHE - B066,56400,AURAY,443,,TOTAL HENKEL Indirect,47409,48959,"3,27%",47409,48959,"3,27%",5357,4422,"-17,46%",5772,1858,"-67,82%",4208,1928,"-54,18%",4127,3398,"-17,65%",2412,3781,"56,75%",2678,2744,"2,48%",2697,3917,"45,23%",2614,8268,"216,31%",2437,3891,"59,69%",4625,4919,"6,36%",5874,3940,"-32,92%",4607,5892,"27,88%"
20ph7,BRICOMARCHE - B066,56400,AURAY,443,,-    MASTICS,23086,19539,"-15,36%",23086,19539,"-15,36%",4572,4498,"-1,64%",3358,2313,"-31,11%",3726,1560,"-58,13%",1335,843,"-36,87%",1019,1574,"54,41%",1035,898,"-13,21%",1125,907,"-19,37%",614,1736,"182,82%",757,992,"31,17%",2172,967,"-55,47%",1531,1898,"23,93%",1843,1355,"-26,50%"
20ph7,BRICOMARCHE - B066,56400,AURAY,443,,-    COLLES DE FIXATION,8931,10816,"21,11%",8931,10816,"21,11%",946,1513,"59,96%",2026,269,"-86,71%",917,333,"-63,64%",664,437,"-34,14%",77,3779,"4804,93%",397,741,"86,89%",2303,1028,"-55,36%",163,1109,"580,79%",265,63,"-76,20%",297,312,"4,76%",697,723,"3,70%",178,509,"185,07%"
20ph7,BRICOMARCHE - B066,56400,AURAY,443,,-    COLLES INSTANTANÉES,7259,6351,,7259,6351,"-12,51%",425,611,"43,84%",779,86,"-88,96%",1634,1791,"9,62%",360,382,"6,09%",,349,,209,167,"-20,06%",204,247,"21,31%",673,719,"6,83%",183,398,"117,45%",1900,806,"-57,59%",707,219,"-69,03%",186,576,"209,54%"
20ph7,BRICOMARCHE - B066,56400,AURAY,443,,-    COLLES BOIS - CONTACT,1710,1677,,1710,1677,"-1,93%",318,112,"-64,80%",264,101,"-61,61%",344,166,"-51,76%",,247,,36,130,"255,76%",100,138,"38,23%",72,74,"1,83%",138,416,"201,57%",,115,,164,106,"-35,46%",185,20,"-89,34%",90,54,"-40,49%"
20ph7,BRICOMARCHE - B066,56400,AURAY,443,,-    COLLES MULTI-USAGES - EPOXY - SPECIALITE,3252,2866,"-11,84%",3252,2866,"-11,84%",481,84,"-82,63%",264,56,"-78,94%",306,56,"-81,83%",274,275,"0,53%",223,103,"-53,76%",109,301,"175,19%",220,330,"49,62%",263,322,"22,59%",114,211,"85,85%",144,388,"168,91%",360,109,"-69,83%",493,633,"28,31%"
20ph7,BRICOMARCHE - B066,56400,AURAY,443,,-    ADHÉSIFS,5353,4666,"-12,84%",5353,4666,"-12,84%",805,1025,"27,33%",380,108,"-71,53%",1071,40,"-96,24%",571,168,"-70,52%",208,301,"44,47%",328,188,"-42,63%",283,1256,"344,08%",225,487,"116,36%",141,354,"150,68%",143,204,"42,79%",393,175,"-55,49%",805,359,"-55,44%"
20ph7,BRICOMARCHE - B066,56400,AURAY,443,,-    ABSORBEURS D'HUMIDITÉ,15103,11134,,15103,11134,"-26,28%",897,1455,"62,24%",199,374,"88,19%",427,239,"-44,10%",166,801,"381,81%",372,303,"-18,54%",987,,,266,198,"-25,42%",41,1751,"4165,64%",703,1328,"88,87%",3963,1177,"-70,31%",9143,1797,"-80,35%",-2062,1711,
20ph7,BRICOMARCHE - B066,56400,AURAY,443,,-    MOUSSES EXPANSIVES,5973,5615,,5973,5615,-6%,167,,,815,,,167,1710,"925,18%",,,,118,583,"395,92%",167,131,"-21,22%",554,344,"-37,88%",118,1525,"1196,73%",,131,,1335,385,"-71,17%",124,516,"316,55%",2410,289,"-88,02%"
20ph7,BRICOMARCHE - B066,56400,AURAY,443,,-    RENO DECO,2846,1887,"-33,70%",2846,1887,"-33,70%",135,261,"93,49%",655,154,"-76,43%",412,112,"-72,93%",524,151,"-71,20%",130,267,"105,21%",101,133,"31,69%",102,154,"50,39%",66,222,"235,70%",274,67,"-75,59%",118,153,"29,66%",247,110,"-55,27%",80,102,"26,44%"
20ph7,BRICOMARCHE - B066,56400,AURAY,443,,-    REVÊTEMENTS - COLLES SOLS,198,1245,,198,1245,"529,84%",,76,,,135,,,102,,,93,,72,56,"-21,93%",,47,,,93,,50,233,"361,17%",,102,,,79,,76,126,"66,56%",,102,
20ph7,BRICOMARCHE - B066,56400,AURAY,443,,-    AUTRES,1724,2688,,1724,2688,"55,89%",105,121,"15,53%",,,,232,1034,"345,14%",232,,,156,267,"70,71%",232,,,116,139,"19,63%",264,451,"71,31%",,129,,254,342,"34,62%",132,,,,204,
20ph7,BRICOMARCHE - B066,56400,AURAY,443,,-    COLLES DE PAPETERIE,,95,,,95,,,,,,,,,48,,,,,,,,,,,,,,,48,,,,,,,,,,,,,
20ph8,BRICOMARCHE - B041,56700,HENNEBONT,443,TOTAL HENKEL,,37363,31998,"-14,36%",37363,31998,"-14,36%",3510,2273,"-35,25%",3357,1590,"-52,63%",5773,3420,"-40,76%",3806,2618,"-31,21%",1400,2298,"64,12%",1126,1917,"70,28%",2017,2992,"48,36%",2875,3887,"35,23%",3420,3128,"-8,52%",3912,2457,"-37,19%",2535,3281,"29,44%",3633,2136,"-41,20%"
